# X:$14A800  X_14A800_cos8k_full  (8192 words)
# m18 phaser LFO quadrature COS (read at $144ED6/$145078: x:(r0+$14a800),b)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
  2035 | 0146B8     83640   +0.0099707
  2036 | 012D97     77207   +0.0092038
  2037 | 011475     70773   +0.0084368
  2038 | 00FB53     64339   +0.0076698
  2039 | 00E231     57905   +0.0069028
  2040 | 00C910     51472   +0.0061359
  2041 | 00AFEE     45038   +0.0053689
  2042 | 0096CC     38604   +0.0046020
  2043 | 007DAA     32170   +0.0038350
  2044 | 006488     25736   +0.0030680
  2045 | 004B66     19302   +0.0023010
  2046 | 003244     12868   +0.0015340
  2047 | 001922      6434   +0.0007670
  2048 | 000000         0   +0.0000000
  2049 | FFE6DE     -6434   -0.0007670
  2050 | FFCDBC    -12868   -0.0015340
  2051 | FFB49A    -19302   -0.0023010
  2052 | FF9B78    -25736   -0.0030680
  2053 | FF8256    -32170   -0.0038350
  2054 | FF6934    -38604   -0.0046020
  2055 | FF5012    -45038   -0.0053689
  2056 | FF36F0    -51472   -0.0061359
  2057 | FF1DCF    -57905   -0.0069028
  2058 | FF04AD    -64339   -0.0076698
  2059 | FEEB8B    -70773   -0.0084368
  2060 | FED269    -77207   -0.0092038
  2061 | FEB948    -83640   -0.0099707
  2062 | FEA026    -90074   -0.0107377
  2063 | FE8704    -96508   -0.0115047
  2064 | FE6DE3   -102941   -0.0122715
  2065 | FE54C1   -109375   -0.0130385
  2066 | FE3BA0   -115808   -0.0138054
  2067 | FE227F   -122241   -0.0145723
  2068 | FE095D   -128675   -0.0153393
  2069 | FDF03C   -135108   -0.0161061
  2070 | FDD71B   -141541   -0.0168730
  2071 | FDBDFA   -147974   -0.0176399
  2072 | FDA4D9   -154407   -0.0184067
  2073 | FD8BB8   -160840   -0.0191736
  2074 | FD7298   -167272   -0.0199404
  2075 | FD5977   -173705   -0.0207072
  2076 | FD4056   -180138   -0.0214741
  2077 | FD2736   -186570   -0.0222409
  2078 | FD0E16   -193002   -0.0230076
  2079 | FCF4F5   -199435   -0.0237745
  2080 | FCDBD5   -205867   -0.0245413
  2081 | FCC2B5   -212299   -0.0253080
  2082 | FCA995   -218731   -0.0260748
  2083 | FC9076   -225162   -0.0268414
  2084 | FC7756   -231594   -0.0276082
  2085 | FC5E37   -238025   -0.0283748
  2086 | FC4517   -244457   -0.0291415
  2087 | FC2BF8   -250888   -0.0299082
  2088 | FC12D9   -257319   -0.0306748
  2089 | FBF9BA   -263750   -0.0314415
  2090 | FBE09C   -270180   -0.0322080
  2091 | FBC77D   -276611   -0.0329746
  2092 | FBAE5F   -283041   -0.0337411
  2093 | FB9540   -289472   -0.0345078
  2094 | FB7C22   -295902   -0.0352743
  2095 | FB6304   -302332   -0.0360408
  2096 | FB49E7   -308761   -0.0368072
  2097 | FB30C9   -315191   -0.0375737
  2098 | FB17AC   -321620   -0.0383401
  2099 | FAFE8F   -328049   -0.0391065
  2100 | FAE572   -334478   -0.0398729
  2101 | FACC55   -340907   -0.0406393
  2102 | FAB338   -347336   -0.0414057
  2103 | FA9A1C   -353764   -0.0421720
  2104 | FA8100   -360192   -0.0429382
  2105 | FA67E4   -366620   -0.0437045
  2106 | FA4EC8   -373048   -0.0444708
  2107 | FA35AD   -379475   -0.0452369
  2108 | FA1C91   -385903   -0.0460032
  2109 | FA0376   -392330   -0.0467694
  2110 | F9EA5C   -398756   -0.0475354
  2111 | F9D141   -405183   -0.0483016
  2112 | F9B827   -411609   -0.0490676
  2113 | F99F0C   -418036   -0.0498338
  2114 | F985F3   -424461   -0.0505997
  2115 | F96CD9   -430887   -0.0513657
  2116 | F953C0   -437312   -0.0521317
  2117 | F93AA7   -443737   -0.0528976
  2118 | F9218E   -450162   -0.0536635
  2119 | F90875   -456587   -0.0544294
  2120 | F8EF5D   -463011   -0.0551952
  2121 | F8D645   -469435   -0.0559610
  2122 | F8BD2D   -475859   -0.0567268
  2123 | F8A416   -482282   -0.0574925
  2124 | F88AFE   -488706   -0.0582583
  2125 | F871E7   -495129   -0.0590240
  2126 | F858D1   -501551   -0.0597895
  2127 | F83FBA   -507974   -0.0605552
  2128 | F826A4   -514396   -0.0613208
  2129 | F80D8F   -520817   -0.0620862
  2130 | F7F479   -527239   -0.0628518
  2131 | F7DB64   -533660   -0.0636172
  2132 | F7C24F   -540081   -0.0643827
  2133 | F7A93B   -546501   -0.0651480
  2134 | F79027   -552921   -0.0659133
  2135 | F77713   -559341   -0.0666786
  2136 | F75DFF   -565761   -0.0674440
  2137 | F744EC   -572180   -0.0682092
  2138 | F72BD9   -578599   -0.0689744
  2139 | F712C7   -585017   -0.0697395
  2140 | F6F9B5   -591435   -0.0705045
  2141 | F6E0A3   -597853   -0.0712696
  2142 | F6C792   -604270   -0.0720346
  2143 | F6AE81   -610687   -0.0727996
  2144 | F69570   -617104   -0.0735645
  2145 | F67C5F   -623521   -0.0743295
  2146 | F6634F   -629937   -0.0750943
  2147 | F64A40   -636352   -0.0758591
  2148 | F63131   -642767   -0.0766238
  2149 | F61822   -649182   -0.0773885
  2150 | F5FF13   -655597   -0.0781533
  2151 | F5E605   -662011   -0.0789179
  2152 | F5CCF7   -668425   -0.0796825
  2153 | F5B3EA   -674838   -0.0804470
  2154 | F59ADD   -681251   -0.0812114
  2155 | F581D1   -687663   -0.0819758
  2156 | F568C4   -694076   -0.0827403
  2157 | F54FB9   -700487   -0.0835046
  2158 | F536AD   -706899   -0.0842689
  2159 | F51DA3   -713309   -0.0850331
  2160 | F50498   -719720   -0.0857973
  2161 | F4EB8E   -726130   -0.0865614
  2162 | F4D284   -732540   -0.0873256
  2163 | F4B97B   -738949   -0.0880896
  2164 | F4A072   -745358   -0.0888536
  2165 | F4876A   -751766   -0.0896175
  2166 | F46E62   -758174   -0.0903814
  2167 | F4555B   -764581   -0.0911452
  2168 | F43C54   -770988   -0.0919089
  2169 | F4234D   -777395   -0.0926727
  2170 | F40A47   -783801   -0.0934364
  2171 | F3F142   -790206   -0.0941999
  2172 | F3D83D   -796611   -0.0949634
  2173 | F3BF38   -803016   -0.0957270
  2174 | F3A634   -809420   -0.0964904
  2175 | F38D30   -815824   -0.0972538
  2176 | F3742D   -822227   -0.0980171
  2177 | F35B2A   -828630   -0.0987804
  2178 | F34228   -835032   -0.0995436
  2179 | F32926   -841434   -0.1003067
  2180 | F31025   -847835   -0.1010698
  2181 | F2F724   -854236   -0.1018329
  2182 | F2DE24   -860636   -0.1025958
  2183 | F2C524   -867036   -0.1033587
  2184 | F2AC25   -873435   -0.1041216
  2185 | F29326   -879834   -0.1048844
  2186 | F27A28   -886232   -0.1056471
  2187 | F2612A   -892630   -0.1064098
  2188 | F2482D   -899027   -0.1071724
  2189 | F22F30   -905424   -0.1079350
  2190 | F21634   -911820   -0.1086974
  2191 | F1FD38   -918216   -0.1094599
  2192 | F1E43D   -924611   -0.1102222
  2193 | F1CB43   -931005   -0.1109844
  2194 | F1B249   -937399   -0.1117467
  2195 | F1994F   -943793   -0.1125089
  2196 | F18056   -950186   -0.1132710
  2197 | F1675E   -956578   -0.1140330
  2198 | F14E66   -962970   -0.1147950
  2199 | F1356F   -969361   -0.1155568
  2200 | F11C79   -975751   -0.1163186
  2201 | F10383   -982141   -0.1170803
  2202 | F0EA8D   -988531   -0.1178421
  2203 | F0D198   -994920   -0.1186037
  2204 | F0B8A4  -1001308   -0.1193652
  2205 | F09FB0  -1007696   -0.1201267
  2206 | F086BD  -1014083   -0.1208881
  2207 | F06DCB  -1020469   -0.1216494
  2208 | F054D9  -1026855   -0.1224107
  2209 | F03BE8  -1033240   -0.1231718
  2210 | F022F7  -1039625   -0.1239330
  2211 | F00A07  -1046009   -0.1246940
  2212 | EFF117  -1052393   -0.1254550
  2213 | EFD829  -1058775   -0.1262158
  2214 | EFBF3A  -1065158   -0.1269767
  2215 | EFA64D  -1071539   -0.1277374
  2216 | EF8D60  -1077920   -0.1284981
  2217 | EF7474  -1084300   -0.1292586
  2218 | EF5B88  -1090680   -0.1300192
  2219 | EF429D  -1097059   -0.1307796
  2220 | EF29B2  -1103438   -0.1315401
  2221 | EF10C9  -1109815   -0.1323003
  2222 | EEF7E0  -1116192   -0.1330605
  2223 | EEDEF7  -1122569   -0.1338207
  2224 | EEC60F  -1128945   -0.1345807
  2225 | EEAD28  -1135320   -0.1353407
  2226 | EE9442  -1141694   -0.1361005
  2227 | EE7B5C  -1148068   -0.1368604
  2228 | EE6277  -1154441   -0.1376201
  2229 | EE4992  -1160814   -0.1383798
  2230 | EE30AF  -1167185   -0.1391393
  2231 | EE17CC  -1173556   -0.1398988
  2232 | EDFEE9  -1179927   -0.1406583
  2233 | EDE608  -1186296   -0.1414175
  2234 | EDCD27  -1192665   -0.1421767
  2235 | EDB446  -1199034   -0.1429360
  2236 | ED9B67  -1205401   -0.1436950
  2237 | ED8288  -1211768   -0.1444540
  2238 | ED69AA  -1218134   -0.1452129
  2239 | ED50CC  -1224500   -0.1459718
  2240 | ED37F0  -1230864   -0.1467304
  2241 | ED1F14  -1237228   -0.1474891
  2242 | ED0638  -1243592   -0.1482477
  2243 | ECED5E  -1249954   -0.1490061
  2244 | ECD484  -1256316   -0.1497645
  2245 | ECBBAB  -1262677   -0.1505228
  2246 | ECA2D3  -1269037   -0.1512810
  2247 | EC89FB  -1275397   -0.1520392
  2248 | EC7124  -1281756   -0.1527972
  2249 | EC584E  -1288114   -0.1535552
  2250 | EC3F79  -1294471   -0.1543130
  2251 | EC26A5  -1300827   -0.1550707
  2252 | EC0DD1  -1307183   -0.1558284
  2253 | EBF4FE  -1313538   -0.1565859
  2254 | EBDC2C  -1319892   -0.1573434
  2255 | EBC35A  -1326246   -0.1581008
  2256 | EBAA89  -1332599   -0.1588582
  2257 | EB91BA  -1338950   -0.1596153
  2258 | EB78EA  -1345302   -0.1603725
  2259 | EB601C  -1351652   -0.1611295
  2260 | EB474F  -1358001   -0.1618863
  2261 | EB2E82  -1364350   -0.1626432
  2262 | EB15B6  -1370698   -0.1633999
  2263 | EAFCEB  -1377045   -0.1641566
  2264 | EAE421  -1383391   -0.1649131
  2265 | EACB57  -1389737   -0.1656696
  2266 | EAB28F  -1396081   -0.1664258
  2267 | EA99C7  -1402425   -0.1671821
  2268 | EA8100  -1408768   -0.1679382
  2269 | EA6839  -1415111   -0.1686944
  2270 | EA4F74  -1421452   -0.1694503
  2271 | EA36B0  -1427792   -0.1702061
  2272 | EA1DEC  -1434132   -0.1709619
  2273 | EA0529  -1440471   -0.1717175
  2274 | E9EC67  -1446809   -0.1724731
  2275 | E9D3A6  -1453146   -0.1732285
  2276 | E9BAE6  -1459482   -0.1739838
  2277 | E9A226  -1465818   -0.1747391
  2278 | E98968  -1472152   -0.1754942
  2279 | E970AA  -1478486   -0.1762493
  2280 | E957ED  -1484819   -0.1770042
  2281 | E93F31  -1491151   -0.1777591
  2282 | E92676  -1497482   -0.1785138
  2283 | E90DBC  -1503812   -0.1792684
  2284 | E8F503  -1510141   -0.1800228
  2285 | E8DC4A  -1516470   -0.1807773
  2286 | E8C393  -1522797   -0.1815315
  2287 | E8AADC  -1529124   -0.1822858
  2288 | E89226  -1535450   -0.1830399
  2289 | E87971  -1541775   -0.1837939
  2290 | E860BE  -1548098   -0.1845477
  2291 | E8480B  -1554421   -0.1853014
  2292 | E82F58  -1560744   -0.1860552
  2293 | E816A7  -1567065   -0.1868087
  2294 | E7FDF7  -1573385   -0.1875621
  2295 | E7E548  -1579704   -0.1883154
  2296 | E7CC99  -1586023   -0.1890687
  2297 | E7B3EC  -1592340   -0.1898217
  2298 | E79B3F  -1598657   -0.1905748
  2299 | E78294  -1604972   -0.1913276
  2300 | E769E9  -1611287   -0.1920804
  2301 | E7513F  -1617601   -0.1928331
  2302 | E73897  -1623913   -0.1935855
  2303 | E71FEF  -1630225   -0.1943380
  2304 | E70748  -1636536   -0.1950903
  2305 | E6EEA2  -1642846   -0.1958425
  2306 | E6D5FD  -1649155   -0.1965946
  2307 | E6BD59  -1655463   -0.1973466
  2308 | E6A4B6  -1661770   -0.1980984
  2309 | E68C14  -1668076   -0.1988502
  2310 | E67373  -1674381   -0.1996018
  2311 | E65AD3  -1680685   -0.2003533
  2312 | E64234  -1686988   -0.2011046
  2313 | E62996  -1693290   -0.2018559
  2314 | E610F9  -1699591   -0.2026070
  2315 | E5F85D  -1705891   -0.2033581
  2316 | E5DFC2  -1712190   -0.2041090
  2317 | E5C728  -1718488   -0.2048597
  2318 | E5AE8F  -1724785   -0.2056104
  2319 | E595F7  -1731081   -0.2063609
  2320 | E57D60  -1737376   -0.2071114
  2321 | E564CA  -1743670   -0.2078617
  2322 | E54C35  -1749963   -0.2086118
  2323 | E533A1  -1756255   -0.2093619
  2324 | E51B0E  -1762546   -0.2101119
  2325 | E5027D  -1768835   -0.2108616
  2326 | E4E9EC  -1775124   -0.2116113
  2327 | E4D15C  -1781412   -0.2123609
  2328 | E4B8CD  -1787699   -0.2131103
  2329 | E4A040  -1793984   -0.2138596
  2330 | E487B3  -1800269   -0.2146088
  2331 | E46F27  -1806553   -0.2153579
  2332 | E4569D  -1812835   -0.2161068
  2333 | E43E14  -1819116   -0.2168555
  2334 | E4258B  -1825397   -0.2176043
  2335 | E40D04  -1831676   -0.2183528
  2336 | E3F47E  -1837954   -0.2191012
  2337 | E3DBF9  -1844231   -0.2198495
  2338 | E3C375  -1850507   -0.2205976
  2339 | E3AAF2  -1856782   -0.2213457
  2340 | E39270  -1863056   -0.2220936
  2341 | E379EF  -1869329   -0.2228414
  2342 | E36170  -1875600   -0.2235889
  2343 | E348F1  -1881871   -0.2243365
  2344 | E33074  -1888140   -0.2250838
  2345 | E317F7  -1894409   -0.2258312
  2346 | E2FF7C  -1900676   -0.2265782
  2347 | E2E702  -1906942   -0.2273252
  2348 | E2CE89  -1913207   -0.2280720
  2349 | E2B611  -1919471   -0.2288188
  2350 | E29D9A  -1925734   -0.2295654
  2351 | E28525  -1931995   -0.2303118
  2352 | E26CB0  -1938256   -0.2310581
  2353 | E2543D  -1944515   -0.2318043
  2354 | E23BCB  -1950773   -0.2325503
  2355 | E2235A  -1957030   -0.2332962
  2356 | E20AEA  -1963286   -0.2340419
  2357 | E1F27B  -1969541   -0.2347876
  2358 | E1DA0E  -1975794   -0.2355330
  2359 | E1C1A1  -1982047   -0.2362784
  2360 | E1A936  -1988298   -0.2370236
  2361 | E190CC  -1994548   -0.2377687
  2362 | E17863  -2000797   -0.2385136
  2363 | E15FFB  -2007045   -0.2392584
  2364 | E14795  -2013291   -0.2400030
  2365 | E12F30  -2019536   -0.2407475
  2366 | E116CB  -2025781   -0.2414919
  2367 | E0FE69  -2032023   -0.2422360
  2368 | E0E607  -2038265   -0.2429801
  2369 | E0CDA6  -2044506   -0.2437241
  2370 | E0B547  -2050745   -0.2444679
  2371 | E09CE9  -2056983   -0.2452115
  2372 | E0848C  -2063220   -0.2459550
  2373 | E06C30  -2069456   -0.2466984
  2374 | E053D6  -2075690   -0.2474415
  2375 | E03B7C  -2081924   -0.2481847
  2376 | E02324  -2088156   -0.2489276
  2377 | E00ACD  -2094387   -0.2496704
  2378 | DFF278  -2100616   -0.2504129
  2379 | DFDA23  -2106845   -0.2511555
  2380 | DFC1D0  -2113072   -0.2518978
  2381 | DFA97E  -2119298   -0.2526400
  2382 | DF912E  -2125522   -0.2533820
  2383 | DF78DE  -2131746   -0.2541239
  2384 | DF6090  -2137968   -0.2548656
  2385 | DF4843  -2144189   -0.2556072
  2386 | DF2FF8  -2150408   -0.2563486
  2387 | DF17AD  -2156627   -0.2570900
  2388 | DEFF64  -2162844   -0.2578311
  2389 | DEE71C  -2169060   -0.2585721
  2390 | DECED6  -2175274   -0.2593129
  2391 | DEB691  -2181487   -0.2600535
  2392 | DE9E4D  -2187699   -0.2607940
  2393 | DE860A  -2193910   -0.2615345
  2394 | DE6DC9  -2200119   -0.2622746
  2395 | DE5588  -2206328   -0.2630148
  2396 | DE3D4A  -2212534   -0.2637546
  2397 | DE250C  -2218740   -0.2644944
  2398 | DE0CD0  -2224944   -0.2652340
  2399 | DDF495  -2231147   -0.2659734
  2400 | DDDC5B  -2237349   -0.2667128
  2401 | DDC423  -2243549   -0.2674519
  2402 | DDABEC  -2249748   -0.2681909
  2403 | DD93B7  -2255945   -0.2689296
  2404 | DD7B82  -2262142   -0.2696683
  2405 | DD634F  -2268337   -0.2704068
  2406 | DD4B1E  -2274530   -0.2711451
  2407 | DD32EE  -2280722   -0.2718832
  2408 | DD1ABF  -2286913   -0.2726213
  2409 | DD0291  -2293103   -0.2733592
  2410 | DCEA65  -2299291   -0.2740968
  2411 | DCD23A  -2305478   -0.2748344
  2412 | DCBA10  -2311664   -0.2755718
  2413 | DCA1E8  -2317848   -0.2763090
  2414 | DC89C1  -2324031   -0.2770461
  2415 | DC719C  -2330212   -0.2777829
  2416 | DC5978  -2336392   -0.2785196
  2417 | DC4155  -2342571   -0.2792562
  2418 | DC2934  -2348748   -0.2799926
  2419 | DC1114  -2354924   -0.2807288
  2420 | DBF8F5  -2361099   -0.2814649
  2421 | DBE0D8  -2367272   -0.2822008
  2422 | DBC8BC  -2373444   -0.2829366
  2423 | DBB0A2  -2379614   -0.2836721
  2424 | DB9889  -2385783   -0.2844075
  2425 | DB8071  -2391951   -0.2851428
  2426 | DB685B  -2398117   -0.2858778
  2427 | DB5046  -2404282   -0.2866127
  2428 | DB3833  -2410445   -0.2873474
  2429 | DB2021  -2416607   -0.2880820
  2430 | DB0811  -2422767   -0.2888163
  2431 | DAF002  -2428926   -0.2895505
  2432 | DAD7F4  -2435084   -0.2902846
  2433 | DABFE8  -2441240   -0.2910185
  2434 | DAA7DD  -2447395   -0.2917522
  2435 | DA8FD4  -2453548   -0.2924857
  2436 | DA77CC  -2459700   -0.2932191
  2437 | DA5FC5  -2465851   -0.2939523
  2438 | DA47C0  -2472000   -0.2946854
  2439 | DA2FBD  -2478147   -0.2954181
  2440 | DA17BB  -2484293   -0.2961508
  2441 | D9FFBA  -2490438   -0.2968833
  2442 | D9E7BB  -2496581   -0.2976156
  2443 | D9CFBD  -2502723   -0.2983478
  2444 | D9B7C1  -2508863   -0.2990798
  2445 | D99FC6  -2515002   -0.2998116
  2446 | D987CD  -2521139   -0.3005432
  2447 | D96FD5  -2527275   -0.3012747
  2448 | D957DF  -2533409   -0.3020059
  2449 | D93FEA  -2539542   -0.3027370
  2450 | D927F7  -2545673   -0.3034679
  2451 | D91005  -2551803   -0.3041986
  2452 | D8F815  -2557931   -0.3049291
  2453 | D8E026  -2564058   -0.3056595
  2454 | D8C838  -2570184   -0.3063898
  2455 | D8B04D  -2576307   -0.3071197
  2456 | D89862  -2582430   -0.3078496
  2457 | D8807A  -2588550   -0.3085792
  2458 | D86892  -2594670   -0.3093088
  2459 | D850AD  -2600787   -0.3100380
  2460 | D838C8  -2606904   -0.3107672
  2461 | D820E6  -2613018   -0.3114960
  2462 | D80905  -2619131   -0.3122247
  2463 | D7F125  -2625243   -0.3129534
  2464 | D7D947  -2631353   -0.3136817
  2465 | D7C16B  -2637461   -0.3144099
  2466 | D7A990  -2643568   -0.3151379
  2467 | D791B6  -2649674   -0.3158658
  2468 | D779DF  -2655777   -0.3165933
  2469 | D76208  -2661880   -0.3173208
  2470 | D74A34  -2667980   -0.3180480
  2471 | D73261  -2674079   -0.3187751
  2472 | D71A8F  -2680177   -0.3195020
  2473 | D702BF  -2686273   -0.3202287
  2474 | D6EAF1  -2692367   -0.3209552
  2475 | D6D324  -2698460   -0.3216815
  2476 | D6BB59  -2704551   -0.3224076
  2477 | D6A38F  -2710641   -0.3231336
  2478 | D68BC7  -2716729   -0.3238593
  2479 | D67401  -2722815   -0.3245848
  2480 | D65C3C  -2728900   -0.3253102
  2481 | D64479  -2734983   -0.3260354
  2482 | D62CB7  -2741065   -0.3267604
  2483 | D614F7  -2747145   -0.3274852
  2484 | D5FD39  -2753223   -0.3282098
  2485 | D5E57C  -2759300   -0.3289342
  2486 | D5CDC1  -2765375   -0.3296584
  2487 | D5B607  -2771449   -0.3303825
  2488 | D59E4F  -2777521   -0.3311063
  2489 | D58699  -2783591   -0.3318299
  2490 | D56EE4  -2789660   -0.3325534
  2491 | D55732  -2795726   -0.3332765
  2492 | D53F80  -2801792   -0.3339996
  2493 | D527D1  -2807855   -0.3347224
  2494 | D51022  -2813918   -0.3354452
  2495 | D4F876  -2819978   -0.3361676
  2496 | D4E0CB  -2826037   -0.3368899
  2497 | D4C922  -2832094   -0.3376119
  2498 | D4B17B  -2838149   -0.3383337
  2499 | D499D5  -2844203   -0.3390554
  2500 | D48231  -2850255   -0.3397769
  2501 | D46A8F  -2856305   -0.3404981
  2502 | D452EE  -2862354   -0.3412192
  2503 | D43B4F  -2868401   -0.3419400
  2504 | D423B2  -2874446   -0.3426607
  2505 | D40C16  -2880490   -0.3433812
  2506 | D3F47C  -2886532   -0.3441014
  2507 | D3DCE4  -2892572   -0.3448215
  2508 | D3C54E  -2898610   -0.3455412
  2509 | D3ADB9  -2904647   -0.3462609
  2510 | D39626  -2910682   -0.3469803
  2511 | D37E94  -2916716   -0.3476996
  2512 | D36705  -2922747   -0.3484186
  2513 | D34F77  -2928777   -0.3491374
  2514 | D337EA  -2934806   -0.3498561
  2515 | D32060  -2940832   -0.3505745
  2516 | D308D7  -2946857   -0.3512927
  2517 | D2F150  -2952880   -0.3520107
  2518 | D2D9CB  -2958901   -0.3527285
  2519 | D2C247  -2964921   -0.3534461
  2520 | D2AAC5  -2970939   -0.3541635
  2521 | D29345  -2976955   -0.3548807
  2522 | D27BC7  -2982969   -0.3555976
  2523 | D2644A  -2988982   -0.3563144
  2524 | D24CD0  -2994992   -0.3570309
  2525 | D23557  -3001001   -0.3577472
  2526 | D21DDF  -3007009   -0.3584634
  2527 | D2066A  -3013014   -0.3591793
  2528 | D1EEF6  -3019018   -0.3598950
  2529 | D1D784  -3025020   -0.3606105
  2530 | D1C014  -3031020   -0.3613257
  2531 | D1A8A5  -3037019   -0.3620409
  2532 | D19139  -3043015   -0.3627557
  2533 | D179CE  -3049010   -0.3634703
  2534 | D16265  -3055003   -0.3641847
  2535 | D14AFE  -3060994   -0.3648989
  2536 | D13398  -3066984   -0.3656130
  2537 | D11C35  -3072971   -0.3663267
  2538 | D104D3  -3078957   -0.3670403
  2539 | D0ED73  -3084941   -0.3677536
  2540 | D0D615  -3090923   -0.3684667
  2541 | D0BEB8  -3096904   -0.3691797
  2542 | D0A75E  -3102882   -0.3698924
  2543 | D09005  -3108859   -0.3706049
  2544 | D078AE  -3114834   -0.3713171
  2545 | D06159  -3120807   -0.3720292
  2546 | D04A06  -3126778   -0.3727410
  2547 | D032B4  -3132748   -0.3734527
  2548 | D01B65  -3138715   -0.3741640
  2549 | D00417  -3144681   -0.3748752
  2550 | CFECCB  -3150645   -0.3755862
  2551 | CFD581  -3156607   -0.3762969
  2552 | CFBE39  -3162567   -0.3770074
  2553 | CFA6F3  -3168525   -0.3777176
  2554 | CF8FAE  -3174482   -0.3784277
  2555 | CF786C  -3180436   -0.3791375
  2556 | CF612B  -3186389   -0.3798472
  2557 | CF49EC  -3192340   -0.3805566
  2558 | CF32AF  -3198289   -0.3812658
  2559 | CF1B74  -3204236   -0.3819747
  2560 | CF043B  -3210181   -0.3826834
  2561 | CEED04  -3216124   -0.3833919
  2562 | CED5CE  -3222066   -0.3841002
  2563 | CEBE9B  -3228005   -0.3848082
  2564 | CEA769  -3233943   -0.3855160
  2565 | CE903A  -3239878   -0.3862236
  2566 | CE790C  -3245812   -0.3869309
  2567 | CE61E0  -3251744   -0.3876381
  2568 | CE4AB6  -3257674   -0.3883450
  2569 | CE338E  -3263602   -0.3890517
  2570 | CE1C68  -3269528   -0.3897581
  2571 | CE0544  -3275452   -0.3904643
  2572 | CDEE21  -3281375   -0.3911704
  2573 | CDD701  -3287295   -0.3918761
  2574 | CDBFE3  -3293213   -0.3925816
  2575 | CDA8C6  -3299130   -0.3932869
  2576 | CD91AC  -3305044   -0.3939919
  2577 | CD7A93  -3310957   -0.3946968
  2578 | CD637C  -3316868   -0.3954015
  2579 | CD4C68  -3322776   -0.3961058
  2580 | CD3555  -3328683   -0.3968099
  2581 | CD1E44  -3334588   -0.3975139
  2582 | CD0735  -3340491   -0.3982176
  2583 | CCF029  -3346391   -0.3989209
  2584 | CCD91E  -3352290   -0.3996241
  2585 | CCC215  -3358187   -0.4003271
  2586 | CCAB0E  -3364082   -0.4010298
  2587 | CC9409  -3369975   -0.4017323
  2588 | CC7D06  -3375866   -0.4024346
  2589 | CC6605  -3381755   -0.4031366
  2590 | CC4F06  -3387642   -0.4038384
  2591 | CC3809  -3393527   -0.4045399
  2592 | CC210E  -3399410   -0.4052413
  2593 | CC0A15  -3405291   -0.4059423
  2594 | CBF31E  -3411170   -0.4066432
  2595 | CBDC29  -3417047   -0.4073437
  2596 | CBC536  -3422922   -0.4080441
  2597 | CBAE45  -3428795   -0.4087442
  2598 | CB9756  -3434666   -0.4094441
  2599 | CB8069  -3440535   -0.4101437
  2600 | CB697E  -3446402   -0.4108431
  2601 | CB5295  -3452267   -0.4115423
  2602 | CB3BAE  -3458130   -0.4122412
  2603 | CB24CA  -3463990   -0.4129398
  2604 | CB0DE7  -3469849   -0.4136382
  2605 | CAF706  -3475706   -0.4143364
  2606 | CAE027  -3481561   -0.4150344
  2607 | CAC94B  -3487413   -0.4157320
  2608 | CAB270  -3493264   -0.4164295
  2609 | CA9B98  -3499112   -0.4171267
  2610 | CA84C1  -3504959   -0.4178237
  2611 | CA6DED  -3510803   -0.4185203
  2612 | CA571A  -3516646   -0.4192169
  2613 | CA404A  -3522486   -0.4199131
  2614 | CA297C  -3528324   -0.4206090
  2615 | CA12B0  -3534160   -0.4213047
  2616 | C9FBE6  -3539994   -0.4220002
  2617 | C9E51E  -3545826   -0.4226954
  2618 | C9CE58  -3551656   -0.4233904
  2619 | C9B794  -3557484   -0.4240851
  2620 | C9A0D2  -3563310   -0.4247797
  2621 | C98A13  -3569133   -0.4254738
  2622 | C97355  -3574955   -0.4261678
  2623 | C95C9A  -3580774   -0.4268615
  2624 | C945E0  -3586592   -0.4275551
  2625 | C92F29  -3592407   -0.4282483
  2626 | C91874  -3598220   -0.4289412
  2627 | C901C1  -3604031   -0.4296340
  2628 | C8EB10  -3609840   -0.4303265
  2629 | C8D462  -3615646   -0.4310186
  2630 | C8BDB5  -3621451   -0.4317106
  2631 | C8A70A  -3627254   -0.4324024
  2632 | C89062  -3633054   -0.4330938
  2633 | C879BC  -3638852   -0.4337850
  2634 | C86318  -3644648   -0.4344759
  2635 | C84C76  -3650442   -0.4351666
  2636 | C835D6  -3656234   -0.4358571
  2637 | C81F39  -3662023   -0.4365472
  2638 | C8089D  -3667811   -0.4372371
  2639 | C7F204  -3673596   -0.4379268
  2640 | C7DB6D  -3679379   -0.4386162
  2641 | C7C4D8  -3685160   -0.4393053
  2642 | C7AE45  -3690939   -0.4399942
  2643 | C797B4  -3696716   -0.4406829
  2644 | C78126  -3702490   -0.4413712
  2645 | C76A9A  -3708262   -0.4420593
  2646 | C75410  -3714032   -0.4427471
  2647 | C73D88  -3719800   -0.4434347
  2648 | C72702  -3725566   -0.4441221
  2649 | C7107E  -3731330   -0.4448092
  2650 | C6F9FD  -3737091   -0.4454960
  2651 | C6E37E  -3742850   -0.4461825
  2652 | C6CD01  -3748607   -0.4468688
  2653 | C6B686  -3754362   -0.4475548
  2654 | C6A00E  -3760114   -0.4482405
  2655 | C68997  -3765865   -0.4489261
  2656 | C67323  -3771613   -0.4496113
  2657 | C65CB1  -3777359   -0.4502963
  2658 | C64642  -3783102   -0.4509809
