# P:$142158  filter_tbl_142158  (1600 words)
# FILTER stage2 table, indexed 0..1599 (min(idx,$63F)); used at P:$0630/0666/0700/072D
#  idx | hex     signed24   fraction(24-bit)
   728 | 01B61D    112157   0.0133702
   729 | 01B87E    112766   0.0134428
   730 | 01BAE2    113378   0.0135157
   731 | 01BD49    113993   0.0135890
   732 | 01BFB4    114612   0.0136628
   733 | 01C223    115235   0.0137371
   734 | 01C494    115860   0.0138116
   735 | 01C709    116489   0.0138866
   736 | 01C982    117122   0.0139620
   737 | 01CBFE    117758   0.0140378
   738 | 01CE7D    118397   0.0141140
   739 | 01D100    119040   0.0141907
   740 | 01D386    119686   0.0142677
   741 | 01D610    120336   0.0143452
   742 | 01D89E    120990   0.0144231
   743 | 01DB2E    121646   0.0145013
   744 | 01DDC3    122307   0.0145801
   745 | 01E05B    122971   0.0146593
   746 | 01E2F7    123639   0.0147389
   747 | 01E596    124310   0.0148189
   748 | 01E839    124985   0.0148994
   749 | 01EAE0    125664   0.0149803
   750 | 01ED8A    126346   0.0150616
   751 | 01F038    127032   0.0151434
   752 | 01F2EA    127722   0.0152256
   753 | 01F59F    128415   0.0153083
   754 | 01F858    129112   0.0153913
   755 | 01FB15    129813   0.0154749
   756 | 01FDD6    130518   0.0155590
   757 | 02009B    131227   0.0156435
   758 | 020363    131939   0.0157284
   759 | 020630    132656   0.0158138
   760 | 020900    133376   0.0158997
   761 | 020BD4    134100   0.0159860
   762 | 020EAC    134828   0.0160728
   763 | 021188    135560   0.0161600
   764 | 021468    136296   0.0162477
   765 | 02174C    137036   0.0163360
   766 | 021A34    137780   0.0164247
   767 | 021D20    138528   0.0165138
   768 | 022010    139280   0.0166035
   769 | 022305    140037   0.0166937
   770 | 0225FD    140797   0.0167843
   771 | 0228F9    141561   0.0168754
   772 | 022BFA    142330   0.0169671
   773 | 022EFF    143103   0.0170592
   774 | 023208    143880   0.0171518
   775 | 023515    144661   0.0172449
   776 | 023826    145446   0.0173385
   777 | 023B3C    146236   0.0174327
   778 | 023E56    147030   0.0175273
   779 | 024174    147828   0.0176225
   780 | 024497    148631   0.0177182
   781 | 0247BE    149438   0.0178144
   782 | 024AE9    150249   0.0179111
   783 | 024E19    151065   0.0180084
   784 | 02514D    151885   0.0181061
   785 | 025486    152710   0.0182045
   786 | 0257C3    153539   0.0183033
   787 | 025B04    154372   0.0184026
   788 | 025E4A    155210   0.0185025
   789 | 026195    156053   0.0186030
   790 | 0264E4    156900   0.0187039
   791 | 026838    157752   0.0188055
   792 | 026B91    158609   0.0189077
   793 | 026EEE    159470   0.0190103
   794 | 027250    160336   0.0191135
   795 | 0275B6    161206   0.0192173
   796 | 027921    162081   0.0193216
   797 | 027C91    162961   0.0194265
   798 | 028006    163846   0.0195320
   799 | 028380    164736   0.0196381
   800 | 0286FE    165630   0.0197446
   801 | 028A81    166529   0.0198518
   802 | 028E09    167433   0.0199596
   803 | 029196    168342   0.0200679
   804 | 029528    169256   0.0201769
   805 | 0298BF    170175   0.0202864
   806 | 029C5B    171099   0.0203966
   807 | 029FFC    172028   0.0205073
   808 | 02A3A2    172962   0.0206187
   809 | 02A74D    173901   0.0207306
   810 | 02AAFD    174845   0.0208431
   811 | 02AEB2    175794   0.0209563
   812 | 02B26D    176749   0.0210701
   813 | 02B62C    177708   0.0211844
   814 | 02B9F1    178673   0.0212995
   815 | 02BDBB    179643   0.0214151
   816 | 02C18B    180619   0.0215315
   817 | 02C55F    181599   0.0216483
   818 | 02C939    182585   0.0217658
   819 | 02CD18    183576   0.0218840
   820 | 02D0FD    184573   0.0220028
   821 | 02D4E7    185575   0.0221223
   822 | 02D8D6    186582   0.0222423
   823 | 02DCCB    187595   0.0223631
   824 | 02E0C6    188614   0.0224845
   825 | 02E4C6    189638   0.0226066
   826 | 02E8CB    190667   0.0227293
   827 | 02ECD7    191703   0.0228528
   828 | 02F0E7    192743   0.0229768
   829 | 02F4FE    193790   0.0231016
   830 | 02F91A    194842   0.0232270
   831 | 02FD3C    195900   0.0233531
   832 | 030163    196963   0.0234798
   833 | 030590    198032   0.0236073
   834 | 0309C3    199107   0.0237354
   835 | 030DFC    200188   0.0238643
   836 | 03123B    201275   0.0239938
   837 | 031680    202368   0.0241241
   838 | 031ACA    203466   0.0242550
   839 | 031F1B    204571   0.0243868
   840 | 032372    205682   0.0245192
   841 | 0327CE    206798   0.0246522
   842 | 032C31    207921   0.0247861
   843 | 03309A    209050   0.0249207
   844 | 033509    210185   0.0250560
   845 | 03397E    211326   0.0251920
   846 | 033DF9    212473   0.0253288
   847 | 03427A    213626   0.0254662
   848 | 034702    214786   0.0256045
   849 | 034B90    215952   0.0257435
   850 | 035024    217124   0.0258832
   851 | 0354BF    218303   0.0260237
   852 | 035960    219488   0.0261650
   853 | 035E08    220680   0.0263071
   854 | 0362B6    221878   0.0264499
   855 | 03676A    223082   0.0265934
   856 | 036C25    224293   0.0267378
   857 | 0370E7    225511   0.0268830
   858 | 0375AF    226735   0.0270289
   859 | 037A7E    227966   0.0271757
   860 | 037F53    229203   0.0273231
   861 | 038430    230448   0.0274715
   862 | 038913    231699   0.0276207
   863 | 038DFC    232956   0.0277705
   864 | 0392ED    234221   0.0279213
   865 | 0397E4    235492   0.0280728
   866 | 039CE3    236771   0.0282253
   867 | 03A1E8    238056   0.0283785
   868 | 03A6F4    239348   0.0285325
   869 | 03AC08    240648   0.0286875
   870 | 03B122    241954   0.0288432
   871 | 03B643    243267   0.0289997
   872 | 03BB6C    244588   0.0291572
   873 | 03C09C    245916   0.0293155
   874 | 03C5D3    247251   0.0294746
   875 | 03CB11    248593   0.0296346
   876 | 03D056    249942   0.0297954
   877 | 03D5A3    251299   0.0299572
   878 | 03DAF7    252663   0.0301198
   879 | 03E052    254034   0.0302832
   880 | 03E5B5    255413   0.0304476
   881 | 03EB20    256800   0.0306129
   882 | 03F092    258194   0.0307791
   883 | 03F60B    259595   0.0309461
   884 | 03FB8C    261004   0.0311141
   885 | 040115    262421   0.0312830
   886 | 0406A6    263846   0.0314529
   887 | 040C3E    265278   0.0316236
   888 | 0411DE    266718   0.0317953
   889 | 041786    268166   0.0319679
   890 | 041D35    269621   0.0321413
   891 | 0422ED    271085   0.0323159
   892 | 0428AC    272556   0.0324912
   893 | 042E74    274036   0.0326676
   894 | 043443    275523   0.0328449
   895 | 043A1B    277019   0.0330232
   896 | 043FFA    278522   0.0332024
   897 | 0445E2    280034   0.0333827
   898 | 044BD2    281554   0.0335639
   899 | 0451CA    283082   0.0337460
   900 | 0457CB    284619   0.0339292
   901 | 045DD4    286164   0.0341134
   902 | 0463E5    287717   0.0342985
   903 | 0469FE    289278   0.0344846
   904 | 047021    290849   0.0346719
   905 | 04764B    292427   0.0348600
   906 | 047C7E    294014   0.0350492
   907 | 0482BA    295610   0.0352395
   908 | 0488FF    297215   0.0354308
   909 | 048F4C    298828   0.0356231
   910 | 0495A2    300450   0.0358164
   911 | 049C00    302080   0.0360107
   912 | 04A268    303720   0.0362062
   913 | 04A8D8    305368   0.0364027
   914 | 04AF52    307026   0.0366004
   915 | 04B5D4    308692   0.0367990
   916 | 04BC60    310368   0.0369987
   917 | 04C2F4    312052   0.0371995
   918 | 04C992    313746   0.0374014
   919 | 04D039    315449   0.0376045
   920 | 04D6E9    317161   0.0378085
   921 | 04DDA2    318882   0.0380137
   922 | 04E465    320613   0.0382200
   923 | 04EB31    322353   0.0384275
   924 | 04F206    324102   0.0386360
   925 | 04F8E5    325861   0.0388457
   926 | 04FFCE    327630   0.0390565
   927 | 0506C0    329408   0.0392685
   928 | 050DBB    331195   0.0394815
   929 | 0514C1    332993   0.0396959
   930 | 051BD0    334800   0.0399113
   931 | 0522E9    336617   0.0401279
   932 | 052A0C    338444   0.0403457
   933 | 053138    340280   0.0405645
   934 | 05386F    342127   0.0407847
   935 | 053FB0    343984   0.0410061
   936 | 0546FA    345850   0.0412285
   937 | 054E4F    347727   0.0414523
   938 | 0555AE    349614   0.0416772
   939 | 055D18    351512   0.0419035
   940 | 05648B    353419   0.0421308
   941 | 056C09    355337   0.0423595
   942 | 057391    357265   0.0425893
   943 | 057B24    359204   0.0428205
   944 | 0582C1    361153   0.0430528
   945 | 058A69    363113   0.0432864
   946 | 05921C    365084   0.0435214
   947 | 0599D9    367065   0.0437576
   948 | 05A1A1    369057   0.0439950
   949 | 05A973    371059   0.0442337
   950 | 05B151    373073   0.0444738
   951 | 05B939    375097   0.0447150
   952 | 05C12C    377132   0.0449576
   953 | 05C92B    379179   0.0452017
   954 | 05D134    381236   0.0454469
   955 | 05D949    383305   0.0456935
   956 | 05E169    385385   0.0459415
   957 | 05E994    387476   0.0461907
   958 | 05F1CA    389578   0.0464413
   959 | 05FA0C    391692   0.0466933
   960 | 060259    393817   0.0469466
   961 | 060AB2    395954   0.0472014
   962 | 061317    398103   0.0474576
   963 | 061B87    400263   0.0477151
   964 | 062402    402434   0.0479739
   965 | 062C8A    404618   0.0482342
   966 | 06351D    406813   0.0484959
   967 | 063DBC    409020   0.0487590
   968 | 064668    411240   0.0490236
   969 | 064F1F    413471   0.0492896
   970 | 0657E2    415714   0.0495570
   971 | 0660B1    417969   0.0498258
   972 | 06698D    420237   0.0500962
   973 | 067275    422517   0.0503680
   974 | 067B69    424809   0.0506412
   975 | 06846A    427114   0.0509160
   976 | 068D77    429431   0.0511922
   977 | 069691    431761   0.0514699
   978 | 069FB7    434103   0.0517491
   979 | 06A8EA    436458   0.0520298
   980 | 06B22A    438826   0.0523121
   981 | 06BB77    441207   0.0525960
   982 | 06C4D0    443600   0.0528812
   983 | 06CE36    446006   0.0531681
   984 | 06D7AA    448426   0.0534565
   985 | 06E12A    450858   0.0537465
   986 | 06EAB8    453304   0.0540380
   987 | 06F453    455763   0.0543312
   988 | 06FDFB    458235   0.0546259
   989 | 0707B1    460721   0.0549222
   990 | 071174    463220   0.0552201
   991 | 071B45    465733   0.0555197
   992 | 072523    468259   0.0558208
   993 | 072F0F    470799   0.0561236
   994 | 073909    473353   0.0564281
   995 | 074310    475920   0.0567341
   996 | 074D26    478502   0.0570419
   997 | 075749    481097   0.0573512
   998 | 07617B    483707   0.0576624
   999 | 076BBA    486330   0.0579751
  1000 | 077608    488968   0.0582895
  1001 | 078064    491620   0.0586057
  1002 | 078ACE    494286   0.0589235
  1003 | 079547    496967   0.0592431
  1004 | 079FCE    499662   0.0595644
  1005 | 07AA64    502372   0.0598874
  1006 | 07B509    505097   0.0602123
  1007 | 07BFBC    507836   0.0605388
  1008 | 07CA7E    510590   0.0608671
  1009 | 07D54F    513359   0.0611972
  1010 | 07E02F    516143   0.0615290
  1011 | 07EB1E    518942   0.0618627
  1012 | 07F61C    521756   0.0621982
  1013 | 08012A    524586   0.0625355
  1014 | 080C46    527430   0.0628746
  1015 | 081772    530290   0.0632155
  1016 | 0822AE    533166   0.0635583
  1017 | 082DF9    536057   0.0639030
  1018 | 083954    538964   0.0642495
  1019 | 0844BE    541886   0.0645978
  1020 | 085039    544825   0.0649482
  1021 | 085BC3    547779   0.0653003
  1022 | 08675D    550749   0.0656544
  1023 | 087307    553735   0.0660104
  1024 | 087EC1    556737   0.0663682
  1025 | 088A8C    559756   0.0667281
  1026 | 089667    562791   0.0670899
  1027 | 08A252    565842   0.0674536
  1028 | 08AE4E    568910   0.0678194
  1029 | 08BA5A    571994   0.0681870
  1030 | 08C677    575095   0.0685567
  1031 | 08D2A5    578213   0.0689284
  1032 | 08DEE3    581347   0.0693020
  1033 | 08EB33    584499   0.0696777
  1034 | 08F794    587668   0.0700555
  1035 | 090405    590853   0.0704352
  1036 | 091088    594056   0.0708170
  1037 | 091D1C    597276   0.0712008
  1038 | 0929C2    600514   0.0715868
  1039 | 093679    603769   0.0719749
  1040 | 094342    607042   0.0723650
  1041 | 09501C    610332   0.0727572
  1042 | 095D08    613640   0.0731516
  1043 | 096A06    616966   0.0735481
  1044 | 097716    620310   0.0739467
  1045 | 098438    623672   0.0743475
  1046 | 09916C    627052   0.0747504
  1047 | 099EB3    630451   0.0751556
  1048 | 09AC0C    633868   0.0755630
  1049 | 09B977    637303   0.0759724
  1050 | 09C6F5    640757   0.0763842
  1051 | 09D485    644229   0.0767981
  1052 | 09E228    647720   0.0772142
  1053 | 09EFDE    651230   0.0776327
  1054 | 09FDA7    654759   0.0780534
  1055 | 0A0B83    658307   0.0784763
  1056 | 0A1972    661874   0.0789015
  1057 | 0A2775    665461   0.0793291
  1058 | 0A358A    669066   0.0797589
  1059 | 0A43B4    672692   0.0801911
  1060 | 0A51F0    676336   0.0806255
  1061 | 0A6041    680001   0.0810624
  1062 | 0A6EA5    683685   0.0815016
  1063 | 0A7D1D    687389   0.0819432
  1064 | 0A8BA9    691113   0.0823871
  1065 | 0A9A49    694857   0.0828334
  1066 | 0AA8FD    698621   0.0832821
  1067 | 0AB7C6    702406   0.0837333
  1068 | 0AC6A3    706211   0.0841869
  1069 | 0AD594    710036   0.0846429
  1070 | 0AE49A    713882   0.0851014
  1071 | 0AF3B5    717749   0.0855623
  1072 | 0B02E5    721637   0.0860258
  1073 | 0B122A    725546   0.0864918
  1074 | 0B2183    729475   0.0869602
  1075 | 0B30F2    733426   0.0874312
  1076 | 0B4076    737398   0.0879047
  1077 | 0B5010    741392   0.0883808
  1078 | 0B5FBF    745407   0.0888594
  1079 | 0B6F84    749444   0.0893407
  1080 | 0B7F5E    753502   0.0898244
  1081 | 0B8F4E    757582   0.0903108
  1082 | 0B9F55    761685   0.0907999
  1083 | 0BAF71    765809   0.0912915
  1084 | 0BBFA4    769956   0.0917859
  1085 | 0BCFED    774125   0.0922829
  1086 | 0BE04C    778316   0.0927825
  1087 | 0BF0C2    782530   0.0932848
  1088 | 0C014E    786766   0.0937898
  1089 | 0C11F2    791026   0.0942976
  1090 | 0C22AC    795308   0.0948081
  1091 | 0C337E    799614   0.0953214
  1092 | 0C4466    803942   0.0958374
  1093 | 0C5566    808294   0.0963562
  1094 | 0C667D    812669   0.0968777
  1095 | 0C77AC    817068   0.0974021
  1096 | 0C88F2    821490   0.0979292
  1097 | 0C9A50    825936   0.0984592
  1098 | 0CABC6    830406   0.0989921
  1099 | 0CBD55    834901   0.0995280
  1100 | 0CCEFB    839419   0.1000665
  1101 | 0CE0B9    843961   0.1006080
  1102 | 0CF290    848528   0.1011524
  1103 | 0D0480    853120   0.1016998
  1104 | 0D1688    857736   0.1022501
  1105 | 0D28A9    862377   0.1028033
  1106 | 0D3AE3    867043   0.1033596
  1107 | 0D4D36    871734   0.1039188
  1108 | 0D5FA2    876450   0.1044810
  1109 | 0D7228    881192   0.1050463
  1110 | 0D84C7    885959   0.1056145
  1111 | 0D977F    890751   0.1061858
  1112 | 0DAA51    895569   0.1067601
  1113 | 0DBD3E    900414   0.1073377
  1114 | 0DD044    905284   0.1079183
  1115 | 0DE364    910180   0.1085019
  1116 | 0DF69F    915103   0.1090888
  1117 | 0E09F4    920052   0.1096787
  1118 | 0E1D63    925027   0.1102718
  1119 | 0E30ED    930029   0.1108681
  1120 | 0E4492    935058   0.1114676
  1121 | 0E5852    940114   0.1120703
  1122 | 0E6C2D    945197   0.1126763
  1123 | 0E8024    950308   0.1132855
  1124 | 0E9435    955445   0.1138979
  1125 | 0EA863    960611   0.1145138
  1126 | 0EBCAB    965803   0.1151327
  1127 | 0ED110    971024   0.1157551
  1128 | 0EE591    976273   0.1163808
  1129 | 0EFA2E    981550   0.1170099
  1130 | 0F0EE7    986855   0.1176423
  1131 | 0F23BC    992188   0.1182780
  1132 | 0F38AE    997550   0.1189172
  1133 | 0F4DBD   1002941   0.1195599
  1134 | 0F62E8   1008360   0.1202059
  1135 | 0F7831   1013809   0.1208555
  1136 | 0F8D97   1019287   0.1215085
  1137 | 0FA31A   1024794   0.1221650
  1138 | 0FB8BA   1030330   0.1228249
  1139 | 0FCE78   1035896   0.1234884
  1140 | 0FE454   1041492   0.1241555
  1141 | 0FFA4E   1047118   0.1248262
  1142 | 101066   1052774   0.1255004
  1143 | 10269C   1058460   0.1261783
  1144 | 103CF0   1064176   0.1268597
  1145 | 105363   1069923   0.1275448
  1146 | 1069F4   1075700   0.1282334
  1147 | 1080A5   1081509   0.1289259
  1148 | 109774   1087348   0.1296220
  1149 | 10AE63   1093219   0.1303219
  1150 | 10C571   1099121   0.1310254
  1151 | 10DC9E   1105054   0.1317327
  1152 | 10F3EC   1111020   0.1324439
  1153 | 110B58   1117016   0.1331587
  1154 | 1122E5   1123045   0.1338774
  1155 | 113A92   1129106   0.1345999
  1156 | 115260   1135200   0.1353264
  1157 | 116A4E   1141326   0.1360567
  1158 | 11825C   1147484   0.1367908
  1159 | 119A8B   1153675   0.1375288
  1160 | 11B2DB   1159899   0.1382707
  1161 | 11CB4D   1166157   0.1390167
  1162 | 11E3DF   1172447   0.1397666
  1163 | 11FC94   1178772   0.1405206
  1164 | 121569   1185129   0.1412784
  1165 | 122E61   1191521   0.1420404
  1166 | 12477B   1197947   0.1428064
  1167 | 1260B6   1204406   0.1435764
  1168 | 127A15   1210901   0.1443506
  1169 | 129395   1217429   0.1451288
  1170 | 12AD39   1223993   0.1459113
  1171 | 12C6FF   1230591   0.1466979
  1172 | 12E0E8   1237224   0.1474886
  1173 | 12FAF4   1243892   0.1482835
  1174 | 131524   1250596   0.1490827
  1175 | 132F78   1257336   0.1498861
  1176 | 1349EF   1264111   0.1506938
  1177 | 13648A   1270922   0.1515057
  1178 | 137F49   1277769   0.1523219
  1179 | 139A2D   1284653   0.1531426
  1180 | 13B535   1291573   0.1539675
  1181 | 13D062   1298530   0.1547968
  1182 | 13EBB3   1305523   0.1556305
  1183 | 14072A   1312554   0.1564686
  1184 | 1422C6   1319622   0.1573112
  1185 | 143E87   1326727   0.1581582
  1186 | 145A6E   1333870   0.1590097
  1187 | 14767A   1341050   0.1598656
  1188 | 1492AD   1348269   0.1607262
  1189 | 14AF06   1355526   0.1615913
  1190 | 14CB85   1362821   0.1624609
  1191 | 14E82A   1370154   0.1633351
  1192 | 1504F7   1377527   0.1642140
  1193 | 1521EA   1384938   0.1650975
  1194 | 153F04   1392388   0.1659856
  1195 | 155C46   1399878   0.1668785
  1196 | 1579AF   1407407   0.1677760
  1197 | 159740   1414976   0.1686783
  1198 | 15B4F9   1422585   0.1695853
  1199 | 15D2DA   1430234   0.1704972
  1200 | 15F0E4   1437924   0.1714139
  1201 | 160F15   1445653   0.1723353
  1202 | 162D70   1453424   0.1732616
  1203 | 164BF3   1461235   0.1741928
  1204 | 166AA0   1469088   0.1751289
  1205 | 168975   1476981   0.1760699
  1206 | 16A875   1484917   0.1770159
  1207 | 16C79E   1492894   0.1779668
  1208 | 16E6F0   1500912   0.1789227
  1209 | 17066D   1508973   0.1798836
  1210 | 172615   1517077   0.1808497
  1211 | 1745E7   1525223   0.1818208
  1212 | 1765E3   1533411   0.1827968
  1213 | 17860B   1541643   0.1837782
  1214 | 17A65D   1549917   0.1847645
  1215 | 17C6DB   1558235   0.1857561
  1216 | 17E785   1566597   0.1867529
  1217 | 18085A   1575002   0.1877549
  1218 | 18295C   1583452   0.1887622
  1219 | 184A89   1591945   0.1897746
  1220 | 186BE3   1600483   0.1907924
  1221 | 188D6A   1609066   0.1918156
  1222 | 18AF1D   1617693   0.1928440
  1223 | 18D0FE   1626366   0.1938779
  1224 | 18F30B   1635083   0.1949171
  1225 | 191546   1643846   0.1959617
  1226 | 1937AF   1652655   0.1970118
  1227 | 195A46   1661510   0.1980674
  1228 | 197D0B   1670411   0.1991285
  1229 | 199FFF   1679359   0.2001952
  1230 | 19C321   1688353   0.2012674
  1231 | 19E671   1697393   0.2023450
  1232 | 1A09F1   1706481   0.2034284
  1233 | 1A2DA0   1715616   0.2045174
  1234 | 1A517E   1724798   0.2056119
  1235 | 1A758D   1734029   0.2067124
  1236 | 1A99CB   1743307   0.2078184
  1237 | 1ABE39   1752633   0.2089301
  1238 | 1AE2D7   1762007   0.2100476
  1239 | 1B07A6   1771430   0.2111709
  1240 | 1B2CA6   1780902   0.2123001
  1241 | 1B51D7   1790423   0.2134351
  1242 | 1B7739   1799993   0.2145759
  1243 | 1B9CCD   1809613   0.2157227
  1244 | 1BC293   1819283   0.2168754
  1245 | 1BE88A   1829002   0.2180340
  1246 | 1C0EB3   1838771   0.2191986
  1247 | 1C350F   1848591   0.2203692
  1248 | 1C5B9E   1858462   0.2215459
  1249 | 1C825F   1868383   0.2227286
  1250 | 1CA954   1878356   0.2239175
  1251 | 1CD07C   1888380   0.2251124
  1252 | 1CF7D7   1898455   0.2263135
  1253 | 1D1F67   1908583   0.2275208
  1254 | 1D472A   1918762   0.2287343
  1255 | 1D6F21   1928993   0.2299539
  1256 | 1D974E   1939278   0.2311800
  1257 | 1DBFAE   1949614   0.2324121
  1258 | 1DE844   1960004   0.2336507
  1259 | 1E110F   1970447   0.2348956
  1260 | 1E3A10   1980944   0.2361469
  1261 | 1E6346   1991494   0.2374046
  1262 | 1E8CB2   2002098   0.2386687
  1263 | 1EB654   2012756   0.2399392
  1264 | 1EE02C   2023468   0.2412162
  1265 | 1F0A3C   2034236   0.2424998
  1266 | 1F3482   2045058   0.2437899
  1267 | 1F5EFF   2055935   0.2450866
  1268 | 1F89B4   2066868   0.2463899
  1269 | 1FB4A0   2077856   0.2476997
  1270 | 1FDFC4   2088900   0.2490163
  1271 | 200B20   2100000   0.2503395
  1272 | 2036B4   2111156   0.2516694
  1273 | 206281   2122369   0.2530061
  1274 | 208E87   2133639   0.2543496
  1275 | 20BAC6   2144966   0.2556999
  1276 | 20E73E   2156350   0.2570570
  1277 | 2113F0   2167792   0.2584209
  1278 | 2140DB   2179291   0.2597917
  1279 | 216E00   2190848   0.2611694
  1280 | 219B60   2202464   0.2625542
  1281 | 21C8FA   2214138   0.2639458
  1282 | 21F6CF   2225871   0.2653445
  1283 | 2224DF   2237663   0.2667502
  1284 | 22532A   2249514   0.2681630
  1285 | 2281B1   2261425   0.2695829
  1286 | 22B073   2273395   0.2710098
  1287 | 22DF71   2285425   0.2724439
  1288 | 230EAC   2297516   0.2738853
  1289 | 233E23   2309667   0.2753338
  1290 | 236DD7   2321879   0.2767895
  1291 | 239DC7   2334151   0.2782525
  1292 | 23CDF5   2346485   0.2797228
  1293 | 23FE60   2358880   0.2812004
  1294 | 242F09   2371337   0.2826854
  1295 | 245FF0   2383856   0.2841778
  1296 | 249115   2396437   0.2856776
  1297 | 24C278   2409080   0.2871847
  1298 | 24F41A   2421786   0.2886994
  1299 | 2525FB   2434555   0.2902216
  1300 | 25581B   2447387   0.2917513
  1301 | 258A7A   2460282   0.2932885
  1302 | 25BD19   2473241   0.2948333
  1303 | 25EFF8   2486264   0.2963858
  1304 | 262317   2499351   0.2979459
  1305 | 265676   2512502   0.2995136
  1306 | 268A16   2525718   0.3010890
  1307 | 26BDF7   2538999   0.3026723
  1308 | 26F218   2552344   0.3042631
  1309 | 27267B   2565755   0.3058618
  1310 | 275B20   2579232   0.3074684
  1311 | 279006   2592774   0.3090827
  1312 | 27C52E   2606382   0.3107049
  1313 | 27FA99   2620057   0.3123351
  1314 | 283046   2633798   0.3139732
  1315 | 286635   2647605   0.3156191
  1316 | 289C68   2661480   0.3172731
  1317 | 28D2DE   2675422   0.3189352
  1318 | 290997   2689431   0.3206052
  1319 | 294094   2703508   0.3222833
  1320 | 2977D5   2717653   0.3239695
  1321 | 29AF5A   2731866   0.3256638
  1322 | 29E723   2746147   0.3273662
  1323 | 2A1F31   2760497   0.3290769
  1324 | 2A5783   2774915   0.3307956
  1325 | 2A901B   2789403   0.3325227
  1326 | 2AC8F8   2803960   0.3342581
  1327 | 2B021A   2818586   0.3360016
  1328 | 2B3B82   2833282   0.3377535
  1329 | 2B7530   2848048   0.3395138
  1330 | 2BAF24   2862884   0.3412824
  1331 | 2BE95E   2877790   0.3430593
  1332 | 2C23DF   2892767   0.3448447
  1333 | 2C5EA7   2907815   0.3466386
  1334 | 2C99B6   2922934   0.3484409
  1335 | 2CD50C   2938124   0.3502517
  1336 | 2D10A9   2953385   0.3520709
  1337 | 2D4C8E   2968718   0.3538988
  1338 | 2D88BB   2984123   0.3557352
  1339 | 2DC52F   2999599   0.3575801
  1340 | 2E01EC   3015148   0.3594337
  1341 | 2E3EF2   3030770   0.3612959
  1342 | 2E7C40   3046464   0.3631668
  1343 | 2EB9D7   3062231   0.3650464
  1344 | 2EF7B7   3078071   0.3669347
  1345 | 2F35E0   3093984   0.3688316
  1346 | 2F7453   3109971   0.3707374
  1347 | 2FB30F   3126031   0.3726519
  1348 | 2FF216   3142166   0.3745754
  1349 | 303166   3158374   0.3765075
  1350 | 307100   3174656   0.3784485
  1351 | 30B0E5   3191013   0.3803984
  1352 | 30F114   3207444   0.3823571
  1353 | 31318E   3223950   0.3843248
  1354 | 317252   3240530   0.3863013
  1355 | 31B362   3257186   0.3882868
  1356 | 31F4BD   3273917   0.3902813
  1357 | 323663   3290723   0.3922848
  1358 | 327855   3307605   0.3942972
  1359 | 32BA93   3324563   0.3963188
  1360 | 32FD1C   3341596   0.3983493
  1361 | 333FF2   3358706   0.4003890
  1362 | 338313   3375891   0.4024376
  1363 | 33C681   3393153   0.4044954
  1364 | 340A3B   3410491   0.4065622
  1365 | 344E42   3427906   0.4086382
  1366 | 349296   3445398   0.4107234
  1367 | 34D736   3462966   0.4128177
  1368 | 351C23   3480611   0.4149212
  1369 | 35615E   3498334   0.4170339
  1370 | 35A6E5   3516133   0.4191557
  1371 | 35ECBA   3534010   0.4212868
  1372 | 3632DD   3551965   0.4234272
  1373 | 36794D   3569997   0.4255768
  1374 | 36C00A   3588106   0.4277356
  1375 | 370715   3606293   0.4299036
  1376 | 374E6E   3624558   0.4320810
  1377 | 379615   3642901   0.4342676
  1378 | 37DE0A   3661322   0.4364636
  1379 | 38264D   3679821   0.4386688
  1380 | 386EDE   3698398   0.4408834
  1381 | 38B7BD   3717053   0.4431072
  1382 | 3900EB   3735787   0.4453405
  1383 | 394A67   3754599   0.4475831
  1384 | 399431   3773489   0.4498349
  1385 | 39DE4A   3792458   0.4520962
  1386 | 3A28B1   3811505   0.4543668
  1387 | 3A7366   3830630   0.4566467
  1388 | 3ABE6A   3849834   0.4589360
  1389 | 3B09BD   3869117   0.4612347
  1390 | 3B555E   3888478   0.4635427
  1391 | 3BA14E   3907918   0.4658601
  1392 | 3BED8C   3927436   0.4681869
  1393 | 3C3A19   3947033   0.4705230
  1394 | 3C86F5   3966709   0.4728686
  1395 | 3CD41F   3986463   0.4752234
  1396 | 3D2197   4006295   0.4775876
  1397 | 3D6F5E   4026206   0.4799612
  1398 | 3DBD74   4046196   0.4823442
  1399 | 3E0BD8   4066264   0.4847364
  1400 | 3E5A8A   4086410   0.4871380
  1401 | 3EA98B   4106635   0.4895490
  1402 | 3EF8D9   4126937   0.4919692
  1403 | 3F4876   4147318   0.4943988
  1404 | 3F9861   4167777   0.4968377
  1405 | 3FE89A   4188314   0.4992859
  1406 | 403921   4208929   0.5017434
  1407 | 4089F5   4229621   0.5042101
  1408 | 40DB17   4250391   0.5066861
  1409 | 412C87   4271239   0.5091714
  1410 | 417E44   4292164   0.5116658
  1411 | 41D04E   4313166   0.5141695
  1412 | 4222A5   4334245   0.5166823
  1413 | 427549   4355401   0.5192043
  1414 | 42C83A   4376634   0.5217354
  1415 | 431B77   4397943   0.5242757
  1416 | 436F01   4419329   0.5268251
  1417 | 43C2D7   4440791   0.5293835
  1418 | 4416F8   4462328   0.5319510
  1419 | 446B65   4483941   0.5345274
  1420 | 44C01E   4505630   0.5371130
  1421 | 451522   4527394   0.5397074
  1422 | 456A71   4549233   0.5423108
  1423 | 45C00A   4571146   0.5449231
  1424 | 4615EE   4593134   0.5475442
  1425 | 466C1C   4615196   0.5501742
