# X:$14A000  X_14A000_sine8k_full  (8192 words)
# m18 phaser LFO quadrature SIN (read at $144ED4/$145076: x:(r0+$14a000),a)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
  2332 | 7CF9AE   8190382   +0.9763696
  2333 | 7CF43D   8188989   +0.9762036
  2334 | 7CEEC7   8187591   +0.9760369
  2335 | 7CE94D   8186189   +0.9758698
  2336 | 7CE3CE   8184782   +0.9757020
  2337 | 7CDE4A   8183370   +0.9755337
  2338 | 7CD8C1   8181953   +0.9753648
  2339 | 7CD333   8180531   +0.9751953
  2340 | 7CCDA0   8179104   +0.9750252
  2341 | 7CC809   8177673   +0.9748546
  2342 | 7CC26D   8176237   +0.9746834
  2343 | 7CBCCC   8174796   +0.9745116
  2344 | 7CB726   8173350   +0.9743392
  2345 | 7CB17C   8171900   +0.9741664
  2346 | 7CABCC   8170444   +0.9739928
  2347 | 7CA618   8168984   +0.9738188
  2348 | 7CA05F   8167519   +0.9736441
  2349 | 7C9AA1   8166049   +0.9734689
  2350 | 7C94DF   8164575   +0.9732932
  2351 | 7C8F17   8163095   +0.9731168
  2352 | 7C894B   8161611   +0.9729398
  2353 | 7C837A   8160122   +0.9727623
  2354 | 7C7DA4   8158628   +0.9725842
  2355 | 7C77C9   8157129   +0.9724056
  2356 | 7C71EA   8155626   +0.9722264
  2357 | 7C6C06   8154118   +0.9720466
  2358 | 7C661D   8152605   +0.9718663
  2359 | 7C602F   8151087   +0.9716853
  2360 | 7C5A3C   8149564   +0.9715037
  2361 | 7C5445   8148037   +0.9713217
  2362 | 7C4E49   8146505   +0.9711391
  2363 | 7C4848   8144968   +0.9709558
  2364 | 7C4242   8143426   +0.9707720
  2365 | 7C3C37   8141879   +0.9705876
  2366 | 7C3628   8140328   +0.9704027
  2367 | 7C3014   8138772   +0.9702172
  2368 | 7C29FB   8137211   +0.9700311
  2369 | 7C23DD   8135645   +0.9698445
  2370 | 7C1DBB   8134075   +0.9696573
  2371 | 7C1793   8132499   +0.9694694
  2372 | 7C1167   8130919   +0.9692811
  2373 | 7C0B36   8129334   +0.9690921
  2374 | 7C0501   8127745   +0.9689027
  2375 | 7BFEC6   8126150   +0.9687126
  2376 | 7BF887   8124551   +0.9685220
  2377 | 7BF243   8122947   +0.9683307
  2378 | 7BEBFA   8121338   +0.9681389
  2379 | 7BE5AD   8119725   +0.9679466
  2380 | 7BDF5B   8118107   +0.9677538
  2381 | 7BD904   8116484   +0.9675603
  2382 | 7BD2A8   8114856   +0.9673662
  2383 | 7BCC47   8113223   +0.9671715
  2384 | 7BC5E2   8111586   +0.9669764
  2385 | 7BBF77   8109943   +0.9667805
  2386 | 7BB908   8108296   +0.9665842
  2387 | 7BB295   8106645   +0.9663874
  2388 | 7BAC1C   8104988   +0.9661899
  2389 | 7BA59F   8103327   +0.9659919
  2390 | 7B9F1D   8101661   +0.9657933
  2391 | 7B9896   8099990   +0.9655941
  2392 | 7B920B   8098315   +0.9653944
  2393 | 7B8B7A   8096634   +0.9651940
  2394 | 7B84E5   8094949   +0.9649931
  2395 | 7B7E4B   8093259   +0.9647917
  2396 | 7B77AD   8091565   +0.9645897
  2397 | 7B7109   8089865   +0.9643871
  2398 | 7B6A61   8088161   +0.9641839
  2399 | 7B63B4   8086452   +0.9639802
  2400 | 7B5D03   8084739   +0.9637760
  2401 | 7B564C   8083020   +0.9635711
  2402 | 7B4F91   8081297   +0.9633657
  2403 | 7B48D1   8079569   +0.9631597
  2404 | 7B420D   8077837   +0.9629532
  2405 | 7B3B43   8076099   +0.9627460
  2406 | 7B3475   8074357   +0.9625384
  2407 | 7B2DA2   8072610   +0.9623301
  2408 | 7B26CA   8070858   +0.9621212
  2409 | 7B1FEE   8069102   +0.9619119
  2410 | 7B190D   8067341   +0.9617020
  2411 | 7B1227   8065575   +0.9614915
  2412 | 7B0B3C   8063804   +0.9612803
  2413 | 7B044D   8062029   +0.9610687
  2414 | 7AFD59   8060249   +0.9608566
  2415 | 7AF660   8058464   +0.9606438
  2416 | 7AEF62   8056674   +0.9604304
  2417 | 7AE860   8054880   +0.9602165
  2418 | 7AE159   8053081   +0.9600021
  2419 | 7ADA4D   8051277   +0.9597870
  2420 | 7AD33C   8049468   +0.9595714
  2421 | 7ACC27   8047655   +0.9593552
  2422 | 7AC50D   8045837   +0.9591385
  2423 | 7ABDEE   8044014   +0.9589212
  2424 | 7AB6CB   8042187   +0.9587034
  2425 | 7AAFA2   8040354   +0.9584849
  2426 | 7AA875   8038517   +0.9582659
  2427 | 7AA144   8036676   +0.9580464
  2428 | 7A9A0D   8034829   +0.9578263
  2429 | 7A92D2   8032978   +0.9576056
  2430 | 7A8B92   8031122   +0.9573843
  2431 | 7A844E   8029262   +0.9571626
  2432 | 7A7D04   8027396   +0.9569402
  2433 | 7A75B6   8025526   +0.9567173
  2434 | 7A6E64   8023652   +0.9564939
  2435 | 7A670C   8021772   +0.9562697
  2436 | 7A5FB0   8019888   +0.9560452
  2437 | 7A584F   8017999   +0.9558200
  2438 | 7A50E9   8016105   +0.9555942
  2439 | 7A497F   8014207   +0.9553679
  2440 | 7A4210   8012304   +0.9551411
  2441 | 7A3A9C   8010396   +0.9549136
  2442 | 7A3324   8008484   +0.9546857
  2443 | 7A2BA6   8006566   +0.9544570
  2444 | 7A2424   8004644   +0.9542279
  2445 | 7A1C9E   8002718   +0.9539983
  2446 | 7A1513   8000787   +0.9537681
  2447 | 7A0D82   7998850   +0.9535372
  2448 | 7A05EE   7996910   +0.9533060
  2449 | 79FE54   7994964   +0.9530740
  2450 | 79F6B6   7993014   +0.9528415
  2451 | 79EF13   7991059   +0.9526085
  2452 | 79E76C   7989100   +0.9523749
  2453 | 79DFBF   7987135   +0.9521407
  2454 | 79D80E   7985166   +0.9519060
  2455 | 79D059   7983193   +0.9516708
  2456 | 79C89E   7981214   +0.9514349
  2457 | 79C0DF   7979231   +0.9511985
  2458 | 79B91C   7977244   +0.9509616
  2459 | 79B153   7975251   +0.9507240
  2460 | 79A986   7973254   +0.9504859
  2461 | 79A1B4   7971252   +0.9502473
  2462 | 7999DE   7969246   +0.9500082
  2463 | 799203   7967235   +0.9497684
  2464 | 798A23   7965219   +0.9495281
  2465 | 79823E   7963198   +0.9492872
  2466 | 797A55   7961173   +0.9490458
  2467 | 797267   7959143   +0.9488038
  2468 | 796A74   7957108   +0.9485612
  2469 | 79627D   7955069   +0.9483181
  2470 | 795A81   7953025   +0.9480745
  2471 | 795280   7950976   +0.9478302
  2472 | 794A7B   7948923   +0.9475855
  2473 | 794271   7946865   +0.9473401
  2474 | 793A62   7944802   +0.9470942
  2475 | 79324F   7942735   +0.9468478
  2476 | 792A37   7940663   +0.9466008
  2477 | 79221A   7938586   +0.9463532
  2478 | 7919F9   7936505   +0.9461051
  2479 | 7911D3   7934419   +0.9458565
  2480 | 7909A8   7932328   +0.9456072
  2481 | 790179   7930233   +0.9453574
  2482 | 78F945   7928133   +0.9451071
  2483 | 78F10C   7926028   +0.9448562
  2484 | 78E8CF   7923919   +0.9446048
  2485 | 78E08D   7921805   +0.9443527
  2486 | 78D846   7919686   +0.9441001
  2487 | 78CFFB   7917563   +0.9438471
  2488 | 78C7AB   7915435   +0.9435934
  2489 | 78BF56   7913302   +0.9433391
  2490 | 78B6FD   7911165   +0.9430844
  2491 | 78AE9F   7909023   +0.9428290
  2492 | 78A63C   7906876   +0.9425731
  2493 | 789DD5   7904725   +0.9423167
  2494 | 789569   7902569   +0.9420596
  2495 | 788CF8   7900408   +0.9418020
  2496 | 788483   7898243   +0.9415439
  2497 | 787C09   7896073   +0.9412853
  2498 | 78738B   7893899   +0.9410261
  2499 | 786B08   7891720   +0.9407663
  2500 | 786280   7889536   +0.9405060
  2501 | 7859F3   7887347   +0.9402450
  2502 | 785162   7885154   +0.9399836
  2503 | 7848CD   7882957   +0.9397217
  2504 | 784032   7880754   +0.9394591
  2505 | 783793   7878547   +0.9391960
  2506 | 782EF0   7876336   +0.9389324
  2507 | 782647   7874119   +0.9386681
  2508 | 781D9A   7871898   +0.9384034
  2509 | 7814E9   7869673   +0.9381381
  2510 | 780C33   7867443   +0.9378723
  2511 | 780378   7865208   +0.9376059
  2512 | 77FAB9   7862969   +0.9373389
  2513 | 77F1F5   7860725   +0.9370714
  2514 | 77E92C   7858476   +0.9368033
  2515 | 77E05F   7856223   +0.9365348
  2516 | 77D78D   7853965   +0.9362656
  2517 | 77CEB6   7851702   +0.9359958
  2518 | 77C5DB   7849435   +0.9357256
  2519 | 77BCFB   7847163   +0.9354547
  2520 | 77B417   7844887   +0.9351834
  2521 | 77AB2E   7842606   +0.9349115
  2522 | 77A240   7840320   +0.9346390
  2523 | 77994E   7838030   +0.9343660
  2524 | 779057   7835735   +0.9340924
  2525 | 77875C   7833436   +0.9338183
  2526 | 777E5C   7831132   +0.9335437
  2527 | 777557   7828823   +0.9332684
  2528 | 776C4E   7826510   +0.9329927
  2529 | 776340   7824192   +0.9327164
  2530 | 775A2E   7821870   +0.9324396
  2531 | 775117   7819543   +0.9321622
  2532 | 7747FB   7817211   +0.9318842
  2533 | 773EDB   7814875   +0.9316057
  2534 | 7735B6   7812534   +0.9313266
  2535 | 772C8C   7810188   +0.9310470
  2536 | 77235E   7807838   +0.9307668
  2537 | 771A2C   7805484   +0.9304862
  2538 | 7710F4   7803124   +0.9302049
  2539 | 7707B9   7800761   +0.9299232
  2540 | 76FE78   7798392   +0.9296408
  2541 | 76F533   7796019   +0.9293579
  2542 | 76EBEA   7793642   +0.9290745
  2543 | 76E29B   7791259   +0.9287905
  2544 | 76D949   7788873   +0.9285060
  2545 | 76CFF1   7786481   +0.9282209
  2546 | 76C695   7784085   +0.9279352
  2547 | 76BD35   7781685   +0.9276491
  2548 | 76B3D0   7779280   +0.9273624
  2549 | 76AA66   7776870   +0.9270751
  2550 | 76A0F8   7774456   +0.9267874
  2551 | 769785   7772037   +0.9264990
  2552 | 768E0E   7769614   +0.9262102
  2553 | 768492   7767186   +0.9259207
  2554 | 767B11   7764753   +0.9256307
  2555 | 76718C   7762316   +0.9253402
  2556 | 766803   7759875   +0.9250492
  2557 | 765E74   7757428   +0.9247575
  2558 | 7654E2   7754978   +0.9244654
  2559 | 764B4A   7752522   +0.9241726
  2560 | 7641AE   7750062   +0.9238794
  2561 | 76380E   7747598   +0.9235857
  2562 | 762E69   7745129   +0.9232913
  2563 | 7624BF   7742655   +0.9229964
  2564 | 761B11   7740177   +0.9227010
  2565 | 76115E   7737694   +0.9224050
  2566 | 7607A7   7735207   +0.9221085
  2567 | 75FDEB   7732715   +0.9218115
  2568 | 75F42B   7730219   +0.9215139
  2569 | 75EA66   7727718   +0.9212158
  2570 | 75E09D   7725213   +0.9209172
  2571 | 75D6CF   7722703   +0.9206179
  2572 | 75CCFC   7720188   +0.9203181
  2573 | 75C325   7717669   +0.9200178
  2574 | 75B94A   7715146   +0.9197171
  2575 | 75AF6A   7712618   +0.9194157
  2576 | 75A585   7710085   +0.9191138
  2577 | 759B9C   7707548   +0.9188113
  2578 | 7591AE   7705006   +0.9185083
  2579 | 7587BC   7702460   +0.9182048
  2580 | 757DC5   7699909   +0.9179007
  2581 | 7573CA   7697354   +0.9175961
  2582 | 7569CA   7694794   +0.9172909
  2583 | 755FC5   7692229   +0.9169852
  2584 | 7555BC   7689660   +0.9166789
  2585 | 754BAF   7687087   +0.9163722
  2586 | 75419D   7684509   +0.9160649
  2587 | 753787   7681927   +0.9157571
  2588 | 752D6C   7679340   +0.9154487
  2589 | 75234C   7676748   +0.9151397
  2590 | 751928   7674152   +0.9148302
  2591 | 750EFF   7671551   +0.9145201
  2592 | 7504D2   7668946   +0.9142096
  2593 | 74FAA1   7666337   +0.9138986
  2594 | 74F06B   7663723   +0.9135870
  2595 | 74E630   7661104   +0.9132748
  2596 | 74DBF1   7658481   +0.9129621
  2597 | 74D1AD   7655853   +0.9126488
  2598 | 74C765   7653221   +0.9123350
  2599 | 74BD19   7650585   +0.9120208
  2600 | 74B2C8   7647944   +0.9117060
  2601 | 74A872   7645298   +0.9113905
  2602 | 749E18   7642648   +0.9110746
  2603 | 7493B9   7639993   +0.9107581
  2604 | 748956   7637334   +0.9104412
  2605 | 747EEF   7634671   +0.9101237
  2606 | 747483   7632003   +0.9098057
  2607 | 746A12   7629330   +0.9094870
  2608 | 745F9D   7626653   +0.9091679
  2609 | 745523   7623971   +0.9088482
  2610 | 744AA5   7621285   +0.9085280
  2611 | 744023   7618595   +0.9082073
  2612 | 74359C   7615900   +0.9078860
  2613 | 742B10   7613200   +0.9075642
  2614 | 742080   7610496   +0.9072418
  2615 | 7415EC   7607788   +0.9069190
  2616 | 740B53   7605075   +0.9065956
  2617 | 7400B6   7602358   +0.9062717
  2618 | 73F614   7599636   +0.9059472
  2619 | 73EB6E   7596910   +0.9056222
  2620 | 73E0C3   7594179   +0.9052967
  2621 | 73D613   7591443   +0.9049705
  2622 | 73CB60   7588704   +0.9046440
  2623 | 73C0A8   7585960   +0.9043169
  2624 | 73B5EB   7583211   +0.9039892
  2625 | 73AB2A   7580458   +0.9036610
  2626 | 73A064   7577700   +0.9033322
  2627 | 73959A   7574938   +0.9030030
  2628 | 738ACC   7572172   +0.9026732
  2629 | 737FF9   7569401   +0.9023429
  2630 | 737521   7566625   +0.9020120
  2631 | 736A46   7563846   +0.9016807
  2632 | 735F65   7561061   +0.9013487
  2633 | 735481   7558273   +0.9010164
  2634 | 734997   7555479   +0.9006833
  2635 | 733EAA   7552682   +0.9003499
  2636 | 7333B8   7549880   +0.9000158
  2637 | 7328C1   7547073   +0.8996812
  2638 | 731DC6   7544262   +0.8993461
  2639 | 7312C7   7541447   +0.8990105
  2640 | 7307C3   7538627   +0.8986744
  2641 | 72FCBB   7535803   +0.8983377
  2642 | 72F1AE   7532974   +0.8980005
  2643 | 72E69D   7530141   +0.8976628
  2644 | 72DB87   7527303   +0.8973244
  2645 | 72D06D   7524461   +0.8969857
  2646 | 72C54F   7521615   +0.8966464
  2647 | 72BA2C   7518764   +0.8963065
  2648 | 72AF05   7515909   +0.8959662
  2649 | 72A3D9   7513049   +0.8956252
  2650 | 7298A9   7510185   +0.8952838
  2651 | 728D74   7507316   +0.8949418
  2652 | 72823C   7504444   +0.8945994
  2653 | 7276FE   7501566   +0.8942564
  2654 | 726BBC   7498684   +0.8939128
  2655 | 726076   7495798   +0.8935688
  2656 | 72552C   7492908   +0.8932242
  2657 | 7249DD   7490013   +0.8928791
  2658 | 723E89   7487113   +0.8925334
  2659 | 723331   7484209   +0.8921872
  2660 | 7227D5   7481301   +0.8918406
  2661 | 721C75   7478389   +0.8914934
  2662 | 721110   7475472   +0.8911457
  2663 | 7205A6   7472550   +0.8907974
  2664 | 71FA38   7469624   +0.8904486
  2665 | 71EEC6   7466694   +0.8900993
  2666 | 71E350   7463760   +0.8897495
  2667 | 71D7D5   7460821   +0.8893992
  2668 | 71CC55   7457877   +0.8890482
  2669 | 71C0D2   7454930   +0.8886969
  2670 | 71B549   7451977   +0.8883449
  2671 | 71A9BD   7449021   +0.8879925
  2672 | 719E2C   7446060   +0.8876395
  2673 | 719297   7443095   +0.8872861
  2674 | 7186FD   7440125   +0.8869320
  2675 | 717B5F   7437151   +0.8865775
  2676 | 716FBD   7434173   +0.8862225
  2677 | 716416   7431190   +0.8858669
  2678 | 71586B   7428203   +0.8855108
  2679 | 714CBB   7425211   +0.8851541
  2680 | 714107   7422215   +0.8847970
  2681 | 71354F   7419215   +0.8844393
  2682 | 712992   7416210   +0.8840811
  2683 | 711DD1   7413201   +0.8837224
  2684 | 71120C   7410188   +0.8833632
  2685 | 710642   7407170   +0.8830035
  2686 | 70FA74   7404148   +0.8826432
  2687 | 70EEA2   7401122   +0.8822825
  2688 | 70E2CB   7398091   +0.8819212
  2689 | 70D6F0   7395056   +0.8815594
  2690 | 70CB10   7392016   +0.8811970
  2691 | 70BF2C   7388972   +0.8808341
  2692 | 70B344   7385924   +0.8804708
  2693 | 70A758   7382872   +0.8801069
  2694 | 709B67   7379815   +0.8797425
  2695 | 708F72   7376754   +0.8793776
  2696 | 708378   7373688   +0.8790121
  2697 | 70777A   7370618   +0.8786461
  2698 | 706B78   7367544   +0.8782797
  2699 | 705F71   7364465   +0.8779126
  2700 | 705367   7361383   +0.8775452
  2701 | 704757   7358295   +0.8771771
  2702 | 703B44   7355204   +0.8768086
  2703 | 702F2C   7352108   +0.8764396
  2704 | 702310   7349008   +0.8760700
  2705 | 7016EF   7345903   +0.8756999
  2706 | 700ACA   7342794   +0.8753293
  2707 | 6FFEA1   7339681   +0.8749582
  2708 | 6FF274   7336564   +0.8745866
  2709 | 6FE642   7333442   +0.8742144
  2710 | 6FDA0C   7330316   +0.8738418
  2711 | 6FCDD1   7327185   +0.8734685
  2712 | 6FC193   7324051   +0.8730949
  2713 | 6FB550   7320912   +0.8727207
  2714 | 6FA908   7317768   +0.8723459
  2715 | 6F9CBD   7314621   +0.8719708
  2716 | 6F906D   7311469   +0.8715950
  2717 | 6F8418   7308312   +0.8712187
  2718 | 6F77C0   7305152   +0.8708420
  2719 | 6F6B63   7301987   +0.8704647
  2720 | 6F5F02   7298818   +0.8700869
  2721 | 6F529C   7295644   +0.8697085
  2722 | 6F4633   7292467   +0.8693298
  2723 | 6F39C5   7289285   +0.8689505
  2724 | 6F2D52   7286098   +0.8685706
  2725 | 6F20DC   7282908   +0.8681903
  2726 | 6F1461   7279713   +0.8678094
  2727 | 6F07E2   7276514   +0.8674281
  2728 | 6EFB5E   7273310   +0.8670461
  2729 | 6EEED6   7270102   +0.8666637
  2730 | 6EE24A   7266890   +0.8662808
  2731 | 6ED5BA   7263674   +0.8658974
  2732 | 6EC926   7260454   +0.8655136
  2733 | 6EBC8D   7257229   +0.8651291
  2734 | 6EAFF0   7254000   +0.8647442
  2735 | 6EA34E   7250766   +0.8643587
  2736 | 6E96A9   7247529   +0.8639728
  2737 | 6E89FF   7244287   +0.8635863
  2738 | 6E7D51   7241041   +0.8631994
  2739 | 6E709E   7237790   +0.8628118
  2740 | 6E63E8   7234536   +0.8624239
  2741 | 6E572D   7231277   +0.8620354
  2742 | 6E4A6E   7228014   +0.8616464
  2743 | 6E3DAA   7224746   +0.8612568
  2744 | 6E30E2   7221474   +0.8608668
  2745 | 6E2417   7218199   +0.8604764
  2746 | 6E1746   7214918   +0.8600852
  2747 | 6E0A72   7211634   +0.8596938
  2748 | 6DFD99   7208345   +0.8593017
  2749 | 6DF0BC   7205052   +0.8589091
  2750 | 6DE3DB   7201755   +0.8585161
  2751 | 6DD6F6   7198454   +0.8581226
  2752 | 6DCA0C   7195148   +0.8577285
  2753 | 6DBD1E   7191838   +0.8573339
  2754 | 6DB02C   7188524   +0.8569388
  2755 | 6DA336   7185206   +0.8565433
  2756 | 6D963B   7181883   +0.8561472
  2757 | 6D893D   7178557   +0.8557507
  2758 | 6D7C3A   7175226   +0.8553536
  2759 | 6D6F33   7171891   +0.8549560
  2760 | 6D6227   7168551   +0.8545579
  2761 | 6D5517   7165207   +0.8541592
  2762 | 6D4804   7161860   +0.8537602
  2763 | 6D3AEC   7158508   +0.8533607
  2764 | 6D2DCF   7155151   +0.8529605
  2765 | 6D20AF   7151791   +0.8525599
  2766 | 6D138A   7148426   +0.8521588
  2767 | 6D0661   7145057   +0.8517572
  2768 | 6CF934   7141684   +0.8513551
  2769 | 6CEC03   7138307   +0.8509525
  2770 | 6CDECD   7134925   +0.8505493
  2771 | 6CD194   7131540   +0.8501458
  2772 | 6CC456   7128150   +0.8497417
  2773 | 6CB714   7124756   +0.8493371
  2774 | 6CA9CD   7121357   +0.8489319
  2775 | 6C9C83   7117955   +0.8485264
  2776 | 6C8F34   7114548   +0.8481202
  2777 | 6C81E1   7111137   +0.8477136
  2778 | 6C748A   7107722   +0.8473065
  2779 | 6C672F   7104303   +0.8468989
  2780 | 6C59D0   7100880   +0.8464909
  2781 | 6C4C6C   7097452   +0.8460822
  2782 | 6C3F05   7094021   +0.8456732
  2783 | 6C3199   7090585   +0.8452636
  2784 | 6C2429   7087145   +0.8448535
  2785 | 6C16B4   7083700   +0.8444428
  2786 | 6C093C   7080252   +0.8440318
  2787 | 6BFBBF   7076799   +0.8436202
  2788 | 6BEE3F   7073343   +0.8432082
  2789 | 6BE0BA   7069882   +0.8427956
  2790 | 6BD331   7066417   +0.8423826
  2791 | 6BC5A3   7062947   +0.8419689
  2792 | 6BB812   7059474   +0.8415549
  2793 | 6BAA7C   7055996   +0.8411403
  2794 | 6B9CE3   7052515   +0.8407253
  2795 | 6B8F45   7049029   +0.8403097
  2796 | 6B81A3   7045539   +0.8398937
  2797 | 6B73FD   7042045   +0.8394772
  2798 | 6B6653   7038547   +0.8390602
  2799 | 6B58A4   7035044   +0.8386426
  2800 | 6B4AF2   7031538   +0.8382246
  2801 | 6B3D3B   7028027   +0.8378061
  2802 | 6B2F80   7024512   +0.8373871
  2803 | 6B21C1   7020993   +0.8369676
  2804 | 6B13FE   7017470   +0.8365476
  2805 | 6B0637   7013943   +0.8361272
  2806 | 6AF86C   7010412   +0.8357062
  2807 | 6AEA9C   7006876   +0.8352847
  2808 | 6ADCC9   7003337   +0.8348628
  2809 | 6ACEF1   6999793   +0.8344404
  2810 | 6AC115   6996245   +0.8340174
  2811 | 6AB335   6992693   +0.8335940
  2812 | 6AA551   6989137   +0.8331701
  2813 | 6A9769   6985577   +0.8327457
  2814 | 6A897D   6982013   +0.8323208
  2815 | 6A7B8C   6978444   +0.8318954
  2816 | 6A6D98   6974872   +0.8314695
  2817 | 6A5F9F   6971295   +0.8310431
  2818 | 6A51A3   6967715   +0.8306164
  2819 | 6A43A2   6964130   +0.8301890
  2820 | 6A359D   6960541   +0.8297611
  2821 | 6A2794   6956948   +0.8293328
  2822 | 6A1987   6953351   +0.8289040
  2823 | 6A0B76   6949750   +0.8284748
  2824 | 69FD60   6946144   +0.8280449
  2825 | 69EF47   6942535   +0.8276147
  2826 | 69E12A   6938922   +0.8271840
  2827 | 69D308   6935304   +0.8267527
  2828 | 69C4E3   6931683   +0.8263210
  2829 | 69B6B9   6928057   +0.8258888
  2830 | 69A88B   6924427   +0.8254560
  2831 | 699A59   6920793   +0.8250228
  2832 | 698C24   6917156   +0.8245893
  2833 | 697DEA   6913514   +0.8241551
  2834 | 696FAC   6909868   +0.8237205
  2835 | 69616A   6906218   +0.8232853
  2836 | 695323   6902563   +0.8228496
  2837 | 6944D9   6898905   +0.8224136
  2838 | 69368B   6895243   +0.8219770
  2839 | 692839   6891577   +0.8215400
  2840 | 6919E2   6887906   +0.8211024
  2841 | 690B88   6884232   +0.8206644
  2842 | 68FD29   6880553   +0.8202258
  2843 | 68EEC7   6876871   +0.8197869
  2844 | 68E060   6873184   +0.8193474
  2845 | 68D1F6   6869494   +0.8189075
  2846 | 68C387   6865799   +0.8184670
  2847 | 68B514   6862100   +0.8180261
  2848 | 68A69E   6858398   +0.8175848
  2849 | 689823   6854691   +0.8171428
  2850 | 6889A4   6850980   +0.8167005
  2851 | 687B21   6847265   +0.8162576
  2852 | 686C9A   6843546   +0.8158143
  2853 | 685E10   6839824   +0.8153706
  2854 | 684F81   6836097   +0.8149263
  2855 | 6840EE   6832366   +0.8144815
  2856 | 683257   6828631   +0.8140363
  2857 | 6823BC   6824892   +0.8135905
  2858 | 68151D   6821149   +0.8131443
  2859 | 68067A   6817402   +0.8126976
  2860 | 67F7D3   6813651   +0.8122505
  2861 | 67E928   6809896   +0.8118029
  2862 | 67DA79   6806137   +0.8113548
  2863 | 67CBC6   6802374   +0.8109062
  2864 | 67BD0F   6798607   +0.8104571
  2865 | 67AE54   6794836   +0.8100076
  2866 | 679F95   6791061   +0.8095576
  2867 | 6790D2   6787282   +0.8091071
  2868 | 67820B   6783499   +0.8086561
  2869 | 677340   6779712   +0.8082047
  2870 | 676471   6775921   +0.8077527
  2871 | 67559E   6772126   +0.8073003
  2872 | 6746C7   6768327   +0.8068475
  2873 | 6737EC   6764524   +0.8063941
  2874 | 67290D   6760717   +0.8059403
  2875 | 671A2A   6756906   +0.8054860
  2876 | 670B43   6753091   +0.8050312
  2877 | 66FC59   6749273   +0.8045760
  2878 | 66ED6A   6745450   +0.8041203
  2879 | 66DE77   6741623   +0.8036641
  2880 | 66CF80   6737792   +0.8032074
  2881 | 66C086   6733958   +0.8027503
  2882 | 66B187   6730119   +0.8022927
  2883 | 66A284   6726276   +0.8018346
  2884 | 66937E   6722430   +0.8013761
  2885 | 668473   6718579   +0.8009170
  2886 | 667565   6714725   +0.8004576
  2887 | 666652   6710866   +0.7999976
  2888 | 66573C   6707004   +0.7995372
  2889 | 664822   6703138   +0.7990763
  2890 | 663903   6699267   +0.7986149
  2891 | 6629E1   6695393   +0.7981530
  2892 | 661ABB   6691515   +0.7976907
  2893 | 660B91   6687633   +0.7972280
  2894 | 65FC63   6683747   +0.7967647
  2895 | 65ED31   6679857   +0.7963010
  2896 | 65DDFB   6675963   +0.7958368
  2897 | 65CEC1   6672065   +0.7953721
  2898 | 65BF83   6668163   +0.7949070
  2899 | 65B042   6664258   +0.7944415
  2900 | 65A0FC   6660348   +0.7939754
  2901 | 6591B3   6656435   +0.7935089
  2902 | 658265   6652517   +0.7930418
  2903 | 657314   6648596   +0.7925744
  2904 | 6563BF   6644671   +0.7921065
  2905 | 655466   6640742   +0.7916381
  2906 | 654509   6636809   +0.7911693
  2907 | 6535A8   6632872   +0.7907000
  2908 | 652643   6628931   +0.7902302
  2909 | 6516DA   6624986   +0.7897599
  2910 | 65076D   6621037   +0.7892891
  2911 | 64F7FD   6617085   +0.7888180
  2912 | 64E888   6613128   +0.7883463
  2913 | 64D910   6609168   +0.7878742
  2914 | 64C994   6605204   +0.7874017
  2915 | 64BA14   6601236   +0.7869287
  2916 | 64AA90   6597264   +0.7864552
  2917 | 649B08   6593288   +0.7859812
  2918 | 648B7C   6589308   +0.7855067
  2919 | 647BEC   6585324   +0.7850318
  2920 | 646C59   6581337   +0.7845565
  2921 | 645CC2   6577346   +0.7840807
  2922 | 644D26   6573350   +0.7836044
  2923 | 643D87   6569351   +0.7831277
  2924 | 642DE4   6565348   +0.7826505
  2925 | 641E3D   6561341   +0.7821728
  2926 | 640E93   6557331   +0.7816948
  2927 | 63FEE4   6553316   +0.7812161
  2928 | 63EF32   6549298   +0.7807372
  2929 | 63DF7C   6545276   +0.7802577
  2930 | 63CFC1   6541249   +0.7797776
  2931 | 63C003   6537219   +0.7792972
  2932 | 63B042   6533186   +0.7788165
  2933 | 63A07C   6529148   +0.7783351
  2934 | 6390B3   6525107   +0.7778534
  2935 | 6380E5   6521061   +0.7773710
  2936 | 637114   6517012   +0.7768884
  2937 | 63613F   6512959   +0.7764052
  2938 | 635166   6508902   +0.7759216
  2939 | 63418A   6504842   +0.7754376
  2940 | 6331A9   6500777   +0.7749530
  2941 | 6321C5   6496709   +0.7744681
  2942 | 6311DD   6492637   +0.7739826
  2943 | 6301F1   6488561   +0.7734967
  2944 | 62F201   6484481   +0.7730104
  2945 | 62E20D   6480397   +0.7725235
  2946 | 62D216   6476310   +0.7720363
  2947 | 62C21B   6472219   +0.7715486
  2948 | 62B21C   6468124   +0.7710605
  2949 | 62A219   6464025   +0.7705718
  2950 | 629212   6459922   +0.7700827
  2951 | 628208   6455816   +0.7695932
  2952 | 6271FA   6451706   +0.7691033
  2953 | 6261E8   6447592   +0.7686129
  2954 | 6251D2   6443474   +0.7681220
  2955 | 6241B8   6439352   +0.7676306
  2956 | 62319B   6435227   +0.7671388
  2957 | 62217A   6431098   +0.7666466
  2958 | 621155   6426965   +0.7661539
  2959 | 62012C   6422828   +0.7656608
  2960 | 61F0FF   6418687   +0.7651671
